policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,fuel_type,max_torque,max_power,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim
0.140591149522528,0.0,0.528846153846154,5,7788,1,5,1,0,7,4,7,1,0,0,0,1,0,1,1196,4,1,5,1,4.5,3675,1475,1825,1510,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.13757311233068,0.04,0.5,20,8794,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.7884197930125031,0.0313548035081279,0.3697892172764307,11,27003,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.7425209792508218,0.0061128296530773,0.3798225643054766,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.9447843545378112,0.0093432293988791,0.6905558934421393,11,27003,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.403983794378944,0.03,0.394230769230769,21,17804,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3465669514908417,0.0159547116056632,0.4916168452978905,15,4076,1,0,2,0,3,3,4,3,0,0,0,1,0,1,923,3,0,5,1,4.679773558028316,3618,1588,1482,1256,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.173908512537693,0.0613968266413458,0.6191453024959311,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.8178599843192,0.0,0.461538461538462,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.611072814157415,0.01,0.682692307692308,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.455871106956201,0.07,0.548076923076923,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.599562002428353,0.06,0.403846153846154,19,6112,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0
1.1269692837419,0.16,0.663461538461538,11,27003,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0
0.988728966334407,0.13,0.403846153846154,17,34738,1,2,8,2,0,6,1,6,1,1,0,1,1,1,1197,4,0,5,0,4.85,3990,1745,1500,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0.021114804706076,0.14,0.461538461538462,6,290,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.9849330107522613,0.0552032312670406,0.6239367476682489,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.2642606070978987,0.0036153385764579,0.3656069958259251,2,5855,1,0,2,0,3,3,6,2,0,0,0,1,0,1,940,3,1,5,1,4.67230677152916,3589,1594,1494,1239,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.4795493898412872,0.1000481083927205,0.4455744979393852,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.426761511208777,0.01,0.471153846153846,13,3264,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.208049567657586,0.060598198163327,0.5463513514519411,21,17804,1,3,3,0,4,4,7,1,0,0,0,1,0,1,1196,4,1,5,0,4.626007722157169,3746,1584,1701,1436,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.3767069332121605,0.1,0.5092268501521084,4,5410,1,2,7,2,0,6,7,2,0,1,0,1,0,1,1197,4,0,5,0,4.804259983512651,3857,1735,1527,1341,1,0,0,0,1,1,1,1,1,1,1,1,1,1
1.0855945468907753,0.0964071551841299,0.4240941552323261,20,8794,1,2,8,2,0,6,1,6,1,1,0,1,1,1,1197,4,0,5,0,4.85,3990,1745,1500,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0.200281199251974,0.0,0.423076923076923,8,65567,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.122541791642,0.1,0.509615384615385,4,5410,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.171712107786765,0.0573459840222567,0.5340525075478533,7,6109,1,2,6,1,1,4,6,3,0,1,0,1,0,0,1290,4,0,5,0,4.926540159777433,3988,1752,1563,1456,1,0,0,0,1,1,1,1,1,0,1,1,2,1
0.84932848895029,0.03,0.538461538461538,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.0310980855930187,0.1321408892014339,0.5574665237156508,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
1.08204468532376,0.13,0.365384615384615,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.0261778693384025,0.0466048389967514,0.705468752139254,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.154790690902762,0.104928388317788,0.4939072122444928,4,5410,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.035942250385085,0.08,0.432692307692308,17,34738,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.9127691831259136,0.1065153223209043,0.4476687348909161,1,73430,3,1,5,0,3,6,4,2,0,0,0,1,0,1,1472,3,1,5,0,4.986061289283618,3971,1746,1521,1479,0,0,0,0,0,0,0,1,0,0,0,1,4,1
0.334662500117312,0.11,0.288461538461538,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
1.0053418876373472,0.08265018892079,0.579241925602161,14,6110,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.3315068844518224,0.0174796638646081,0.4422294764023386,17,34738,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,1
0.245367711780971,0.1585322117559169,0.333781781672095,7,34775,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.092868710873073,0.08,0.326923076923077,17,34738,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.54056160287538,0.07,0.336538461538461,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.3732107859779653,0.0404972739743525,0.4479652495993792,16,21622,2,1,4,1,6,3,0,3,0,0,0,0,1,0,1128,3,0,5,0,5.052486369871763,3880,1634,1528,1303,0,0,0,0,0,1,1,1,0,0,1,1,2,1
0.5792366831610788,0.0355739106142796,0.3823865185086144,11,27003,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.568014587675124,0.06,0.557692307692308,4,5410,1,5,1,0,7,4,7,1,0,0,0,1,0,1,1196,4,1,5,1,4.5,3675,1475,1825,1510,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.902637987887232,0.14,0.432692307692308,3,34791,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.767288032387665,0.0581302023985905,0.4897853212815994,11,27003,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.047298030053495,0.08,0.317307692307692,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.4592835042756915,0.1597888108591909,0.4348550123993167,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
1.02499327521257,0.04,0.557692307692308,4,5410,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.081991678579552,0.11,0.336538461538461,17,34738,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
1.1061188462745626,0.1037257032238506,0.5480021637656939,5,7788,2,3,4,1,3,0,2,5,1,1,0,1,1,0,1455,4,0,5,1,5.149805625790805,4261,1783,1619,1671,1,0,0,1,1,1,1,1,1,0,1,1,2,1
0.8510591931653853,0.0421869976625277,0.4287862186979075,20,8794,3,2,6,1,2,6,5,2,0,1,0,1,0,1,1412,4,1,5,0,4.943750669783296,3949,1749,1524,1446,0,0,0,0,0,1,1,1,0,0,1,1,4,1
1.08643042319999,0.14,0.615384615384615,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.2926619880388018,0.1241857617082005,0.5953332221918445,17,34738,1,2,6,2,0,6,7,2,0,1,0,1,0,1,1197,4,0,5,0,4.8,3864,1735,1528,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.279208428394068,0.01,0.375,19,6112,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9063933229768412,0.0960337593791718,0.672549666638834,19,6112,1,0,2,1,6,3,2,2,0,0,0,0,0,1,918,3,0,5,0,4.841350375166872,3617,1553,1484,1166,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.264143676919537,0.18,0.548076923076923,1,73430,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.5654072251635869,0.1354448592922279,0.5028444016975137,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.858996038425914,0.0,0.586538461538462,18,13051,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.371297881034358,0.06,0.365384615384615,2,6108,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.20537268418344,0.02,0.336538461538461,11,27003,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.095834846660445,0.03,0.432692307692308,1,73430,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.1711089063029863,0.0377545789883051,0.3791202578480999,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.08147343860583,0.03,0.355769230769231,10,27742,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0
0.726128768817477,0.03,0.557692307692308,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.181415733428508,0.1466033586267469,0.6465636273167945,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.209193794320232,0.0,0.653846153846154,0,4990,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.024864675906196,0.01,0.490384615384615,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.238661223462271,0.0687068809946127,0.423076923076923,16,34739,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.1219378763666796,0.0680592906957075,0.5195417803372262,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.122031429432805,0.1213758103170461,0.4658622680113609,20,8794,3,3,5,1,3,1,3,4,0,1,0,1,0,0,1494,4,0,5,1,5.146788029477275,4217,1780,1605,1658,0,0,0,0,0,1,1,1,0,0,1,1,3,1
0.94569369105719,0.04,0.625,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.8024525984605714,0.0708571424170383,0.4165584408659694,5,7788,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.348080047420576,0.03,0.451923076923077,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
1.17125915010409,0.07,0.653846153846154,20,8794,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.354802394965217,0.11,0.336538461538461,17,34738,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.9162769670619056,0.062238912732166,0.6227749807433525,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.771589221655226,0.07,0.423076923076923,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
1.2064407047318335,0.0993687080411437,0.4308712731956071,11,27003,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.1789139867904554,0.1068498878094522,0.354712185714698,4,5410,1,0,5,2,5,5,0,3,0,0,0,0,1,1,1061,3,0,5,0,4.952748317141784,3812,1631,1493,1235,0,0,0,0,0,1,1,1,0,1,1,1,1,1
0.002826270172709,0.06,0.615384615384615,17,34738,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.5016621007455164,0.0099925346013783,0.6585928308766497,4,69501,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.319317034711451,0.1,0.548076923076923,4,5410,2,0,4,2,8,5,0,2,0,0,0,0,1,1,999,3,0,5,0,5.0,3731,1579,1490,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,0
1.02114863368636,0.06,0.423076923076923,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.097795948470579,0.07,0.298076923076923,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.844307784147025,0.02,0.365384615384615,0,4990,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.705927532711457,0.02,0.615384615384615,5,7788,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.18398154251818,0.19,0.644230769230769,5,7788,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.3840028600096116,0.007707277166854,0.4655957135815954,5,7788,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.917737821964301,0.0879541463078714,0.4850342404569435,13,3264,1,2,7,2,0,6,5,3,0,1,0,1,0,1,1197,4,0,5,0,4.819885365769679,3902,1738,1518,1364,1,0,0,0,1,1,1,1,1,1,1,1,1,1
0.8821029654690604,0.015278679738374,0.3036884992453093,11,27003,1,1,6,2,1,5,6,2,0,0,0,0,0,1,1162,3,0,5,0,4.835191198255827,3824,1707,1522,1303,0,0,0,0,0,1,1,1,0,1,1,1,2,1
0.2192760552831649,0.0547982568073372,0.6254374053936861,11,27003,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.782904337770568,0.1576268039226528,0.3678145953304286,15,4076,1,1,5,1,1,4,2,4,0,0,0,1,0,1,1083,3,0,5,0,4.779121368093923,3835,1679,1492,1346,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.477093652080213,0.06,0.346153846153846,18,13051,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
1.17656171296251,0.04,0.615384615384615,3,34791,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.279249351434952,0.02,0.365384615384615,11,27003,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.4558822194580723,0.0958917501984944,0.6084639792312149,20,8794,1,2,7,2,0,6,4,3,0,1,0,1,0,1,1197,4,0,5,0,4.821496826999421,3907,1739,1517,1367,1,0,0,0,1,1,1,1,1,1,1,1,1,1
0.1329603717759335,0.0674083205218368,0.4754258452936753,20,8794,1,0,8,0,5,2,8,2,0,0,0,1,0,1,990,3,1,5,2,4.696297600745481,3647,1616,1667,1334,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.9601215117590708,0.04345228836224,0.6183609839187693,17,34738,1,0,0,0,5,2,6,1,0,0,0,1,0,1,823,3,1,5,1,4.59309542327552,3460,1512,1499,1207,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.68711677006653,0.1410139506162009,0.5099850823007084,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.387373224774654,0.01,0.307692307692308,15,4076,5,3,10,1,2,8,10,2,0,1,0,1,1,1,1498,4,1,5,0,4.9,3995,1695,1501,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0
0.91703231632042,0.1,0.317307692307692,15,4076,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.073341720071133,0.0,0.384615384615385,13,3264,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.275760726457837,0.03,0.413461538461538,1,73430,1,3,3,2,0,6,2,2,1,1,0,1,1,1,1197,4,0,5,0,4.8,3995,1735,1515,1335,1,0,0,1,1,1,1,1,1,1,1,1,2,0
1.1039867407655826,0.0281106107329862,0.6050160750604314,10,27142,1,2,7,2,0,6,6,2,0,1,0,1,0,1,1197,4,0,5,0,4.809446946335068,3872,1736,1524,1349,1,0,0,0,1,1,1,1,1,1,1,1,1,1
0.464319271840571,0.02,0.326923076923077,13,3264,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.7269338732496553,0.0235023322161649,0.4637321970367559,11,27003,2,2,7,1,0,6,8,2,0,1,0,1,0,1,1294,4,1,5,0,4.832488338919175,3893,1722,1520,1242,1,0,0,0,0,1,1,1,1,1,1,1,2,1
0.286898024473152,0.07,0.355769230769231,10,27742,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
1.1251821842087286,0.0983162620914734,0.3385513920318893,20,8794,1,2,7,2,0,6,2,5,0,1,0,1,0,1,1197,4,0,5,0,4.841581310457367,3965,1743,1505,1397,1,0,0,0,1,1,1,1,1,1,1,1,0,1
1.0049269384869035,0.0455856677166766,0.6100137810416569,5,7788,1,1,4,1,1,4,7,2,0,0,0,1,0,1,1081,3,1,5,0,4.742342670866706,3729,1671,1514,1291,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1.187347908456141,0.0127588524278641,0.7198258593115892,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.486262578603777,0.04,0.394230769230769,20,8794,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0
0.4949848267192261,0.0190253805807736,0.5466777290126092,1,73430,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.410588084302087,0.0187267112924725,0.3667283607189174,15,4076,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.0226285788615,0.11,0.442307692307692,20,8794,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0
0.7284965297125126,0.0511841841697476,0.4332406124396688,15,4076,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
1.0543930826064003,0.126708234240574,0.5957130164267573,4,5410,3,4,5,1,4,0,3,6,1,1,1,1,1,0,1493,4,0,6,2,5.2,4300,1790,1635,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1
0.8125494610176688,0.0049917666874571,0.4954852236193136,15,4076,1,1,3,1,2,4,7,2,0,0,0,1,0,1,996,3,1,5,0,4.700164666250857,3645,1625,1502,1260,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.864860532977712,0.05,0.442307692307692,20,8794,4,2,6,1,3,7,4,2,0,1,0,1,0,1,1497,4,1,5,0,5.0,3990,1755,1523,1490,0,0,0,0,0,1,1,1,0,0,1,1,5,0
0.613831638986391,0.06,0.384615384615385,17,34738,1,1,9,0,6,3,9,2,0,0,0,1,0,1,998,3,1,5,2,4.7,3655,1620,1675,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0
0.9868293687296934,0.0502939176063303,0.4339044408756428,11,27003,2,3,5,1,2,1,4,4,0,1,0,1,0,0,1409,4,0,5,1,5.087393814893316,4171,1774,1605,1611,1,0,0,0,1,1,1,1,1,0,1,1,2,1
0.7742041066486279,0.0472783417767672,0.5675019523041943,20,8794,1,0,5,2,4,5,3,2,0,0,0,0,0,1,1092,3,0,5,0,4.9054433164464655,3784,1652,1508,1240,0,0,0,0,0,1,1,1,0,1,1,1,2,1
0.917271070311074,0.0760479570342478,0.4861234487420857,4,5410,1,3,3,1,1,4,2,3,1,1,0,1,1,0,1286,4,0,5,0,4.920959140684956,4087,1751,1551,1451,1,0,0,1,1,1,1,1,1,0,1,1,2,1
1.105416358355444,0.1047588787219538,0.4389479991807401,11,27003,1,2,7,2,0,6,8,2,0,1,0,1,0,1,1197,4,1,5,0,4.8,3845,1735,1530,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1
0.324188568347203,0.01,0.567307692307692,19,6112,1,0,0,0,5,2,6,2,0,0,0,1,0,1,796,3,1,5,2,4.6,3445,1515,1475,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0
